date,canton,daily_tested,ncumul_tested,daily_conf,ncumul_conf,new_hosp,current_icu,current_vent,ncumul_released,daily_released,daily_deceased,ncumul_deceased,current_isolated,current_quarantined_total
2020-06-23,TI,,,1.0,3327.0,,0.0,0.0,0.0,909.0,0.0,350.0,,
2020-06-24,TI,,,0.0,3327.0,,0.0,0.0,0.0,909.0,0.0,350.0,,
2020-06-25,TI,,,0.0,3327.0,,0.0,0.0,1.0,910.0,0.0,350.0,,
2020-06-26,TI,,,0.0,3327.0,,0.0,0.0,0.0,910.0,0.0,350.0,,
2020-06-27,TI,,,0.0,3327.0,,0.0,0.0,1.0,911.0,0.0,350.0,,
2020-06-28,TI,,,0.0,3327.0,,0.0,0.0,1.0,912.0,0.0,350.0,,
2020-06-29,TI,,,1.0,3328.0,,0.0,0.0,0.0,912.0,0.0,350.0,,
2020-06-30,TI,,,1.0,3329.0,,0.0,0.0,0.0,912.0,0.0,350.0,,
2020-07-01,TI,,,0.0,3329.0,,0.0,0.0,2.0,914.0,0.0,350.0,,
2020-07-02,TI,,,5.0,3334.0,,0.0,0.0,1.0,915.0,0.0,350.0,,
2020-07-03,TI,,,7.0,3341.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-04,TI,,,1.0,3342.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-05,TI,,,4.0,3346.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-06,TI,,,5.0,3351.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-07,TI,,,4.0,3355.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-08,TI,,,8.0,3363.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-09,TI,,,2.0,3365.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-10,TI,,,2.0,3367.0,,0.0,0.0,0.0,915.0,0.0,350.0,,
2020-07-11,TI,,,3.0,3370.0,,0.0,0.0,1.0,916.0,0.0,350.0,,
2020-07-12,TI,,,0.0,3370.0,,1.0,1.0,0.0,916.0,0.0,350.0,,
2020-07-13,TI,,,5.0,3375.0,,1.0,1.0,0.0,916.0,0.0,350.0,,
2020-07-14,TI,,,1.0,3376.0,,1.0,1.0,0.0,916.0,0.0,350.0,,
2020-07-15,TI,,,5.0,3381.0,,1.0,1.0,0.0,916.0,0.0,350.0,,
2020-07-16,TI,,,9.0,3390.0,,2.0,1.0,0.0,916.0,0.0,350.0,,
2020-07-17,TI,,,3.0,3393.0,,2.0,1.0,0.0,916.0,0.0,350.0,,
2020-07-20,TI,,,14.0,3407.0,,2.0,1.0,0.0,916.0,0.0,350.0,,
2020-07-21,TI,,,6.0,3413.0,,1.0,1.0,1.0,917.0,0.0,350.0,,
2020-07-22,TI,,,2.0,3415.0,,1.0,1.0,0.0,917.0,0.0,350.0,,
2020-07-23,TI,,,1.0,3416.0,,1.0,1.0,0.0,917.0,0.0,350.0,,
2020-07-24,TI,,,1.0,3417.0,,1.0,1.0,0.0,917.0,0.0,350.0,,
2020-07-27,TI,,,4.0,3421.0,,1.0,0.0,3.0,920.0,0.0,350.0,,
2020-07-28,TI,,,3.0,3424.0,,1.0,1.0,0.0,920.0,0.0,350.0,,
2020-07-29,TI,,,4.0,3428.0,,0.0,0.0,1.0,921.0,0.0,350.0,,
2020-07-30,TI,,,3.0,3431.0,,1.0,1.0,0.0,921.0,0.0,350.0,,
2020-07-31,TI,,,4.0,3435.0,,1.0,1.0,0.0,921.0,0.0,350.0,,
2020-08-03,TI,,,7.0,3442.0,,0.0,0.0,1.0,922.0,0.0,350.0,,
2020-08-04,TI,,,0.0,3442.0,,0.0,0.0,0.0,922.0,0.0,350.0,,
2020-08-05,TI,,,3.0,3445.0,,0.0,0.0,0.0,922.0,0.0,350.0,,
2020-08-06,TI,,,1.0,3446.0,,0.0,0.0,0.0,922.0,0.0,350.0,,
2020-08-07,TI,,,3.0,3449.0,,0.0,0.0,1.0,923.0,0.0,350.0,,
2020-08-10,TI,,,4.0,3453.0,,0.0,0.0,1.0,924.0,0.0,350.0,,
2020-08-11,TI,,,5.0,3458.0,,0.0,0.0,0.0,924.0,0.0,350.0,,
2020-08-12,TI,,,2.0,3460.0,,0.0,0.0,0.0,924.0,0.0,350.0,,
2020-08-13,TI,,,3.0,3463.0,,0.0,0.0,0.0,924.0,0.0,350.0,,
2020-08-14,TI,,,3.0,3466.0,,0.0,0.0,0.0,924.0,0.0,350.0,,
2020-08-17,TI,,,4.0,3470.0,,0.0,0.0,0.0,924.0,0.0,350.0,,
2020-08-18,TI,,,6.0,3476.0,,0.0,0.0,0.0,924.0,0.0,350.0,,
2020-08-19,TI,,,10.0,3486.0,,0.0,0.0,1.0,925.0,0.0,350.0,,
2020-08-20,TI,,,6.0,3492.0,,0.0,0.0,0.0,925.0,0.0,350.0,,
2020-08-21,TI,,,8.0,3500.0,,0.0,0.0,0.0,925.0,0.0,350.0,,
2020-08-24,TI,,,12.0,3512.0,,0.0,0.0,1.0,926.0,0.0,350.0,,
2020-08-25,TI,,,7.0,3519.0,,0.0,0.0,0.0,926.0,0.0,350.0,,
2020-08-26,TI,,,4.0,3523.0,,0.0,0.0,0.0,926.0,0.0,350.0,,
2020-08-27,TI,,,8.0,3531.0,,0.0,0.0,0.0,926.0,0.0,350.0,,
2020-08-28,TI,,,2.0,3533.0,,0.0,0.0,0.0,926.0,0.0,350.0,,
2020-08-31,TI,,,8.0,3541.0,,0.0,0.0,1.0,927.0,0.0,350.0,,
2020-09-01,TI,,,2.0,3543.0,,0.0,0.0,1.0,928.0,0.0,350.0,,
2020-09-02,TI,,,5.0,3548.0,,0.0,0.0,0.0,928.0,0.0,350.0,,
2020-09-03,TI,,,3.0,3551.0,,0.0,0.0,0.0,928.0,0.0,350.0,,
2020-09-04,TI,,,5.0,3556.0,,0.0,0.0,0.0,928.0,0.0,350.0,,
2020-09-07,TI,,,5.0,3561.0,,0.0,0.0,1.0,929.0,0.0,350.0,,
2020-09-08,TI,,,4.0,3565.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-09,TI,,,2.0,3567.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-10,TI,,,4.0,3571.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-11,TI,,,6.0,3577.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-14,TI,,,13.0,3590.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-15,TI,,,0.0,3590.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-16,TI,,,6.0,3596.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-17,TI,,,8.0,3604.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-18,TI,,,4.0,3608.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-21,TI,,,10.0,3618.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-22,TI,,,3.0,3621.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-23,TI,,,6.0,3627.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-24,TI,,,2.0,3629.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-25,TI,,,5.0,3634.0,,0.0,0.0,0.0,929.0,0.0,350.0,,
2020-09-28,TI,,,3.0,3637.0,,0.0,0.0,1.0,930.0,0.0,350.0,,
2020-09-29,TI,,,3.0,3640.0,,0.0,0.0,0.0,930.0,0.0,350.0,,
2020-09-30,TI,,,6.0,3646.0,,0.0,0.0,1.0,931.0,0.0,350.0,,
2020-10-01,TI,,,5.0,3651.0,,0.0,0.0,0.0,931.0,0.0,350.0,,
2020-10-02,TI,,,10.0,3661.0,,0.0,0.0,1.0,932.0,0.0,350.0,,
2020-10-05,TI,,,21.0,3682.0,,0.0,0.0,0.0,932.0,0.0,350.0,,
2020-10-06,TI,,,17.0,3699.0,,0.0,0.0,0.0,932.0,0.0,350.0,,
2020-10-07,TI,,,39.0,3738.0,,0.0,0.0,1.0,933.0,0.0,350.0,,
2020-10-08,TI,,,40.0,3778.0,,0.0,0.0,0.0,933.0,0.0,350.0,,
2020-10-09,TI,,,40.0,3818.0,,1.0,1.0,0.0,933.0,0.0,350.0,,
2020-10-12,TI,,,89.0,3907.0,,1.0,1.0,0.0,933.0,0.0,350.0,,
2020-10-13,TI,,,45.0,3952.0,,1.0,1.0,1.0,934.0,1.0,351.0,,
2020-10-14,TI,,,102.0,4054.0,,1.0,1.0,2.0,936.0,0.0,351.0,,
2020-10-15,TI,,,79.0,4133.0,,1.0,1.0,1.0,937.0,0.0,351.0,,
2020-10-16,TI,,,112.0,4245.0,,2.0,1.0,0.0,937.0,0.0,351.0,,
2020-10-17,TI,,,96.0,4341.0,,1.0,1.0,1.0,938.0,0.0,351.0,,
2020-10-18,TI,,,150.0,4491.0,,1.0,1.0,2.0,940.0,0.0,351.0,,
2020-10-19,TI,,,26.0,4517.0,,1.0,1.0,0.0,940.0,1.0,352.0,,
2020-10-20,TI,,,137.0,4654.0,,2.0,1.0,1.0,941.0,0.0,352.0,,
2020-10-21,TI,,,255.0,4909.0,,3.0,2.0,3.0,944.0,0.0,352.0,,
2020-10-22,TI,,,123.0,5032.0,,4.0,2.0,1.0,945.0,0.0,352.0,,
2020-10-23,TI,,,295.0,5327.0,,7.0,4.0,2.0,947.0,1.0,353.0,353.0,
2020-10-24,TI,,,257.0,5584.0,,5.0,3.0,5.0,952.0,1.0,354.0,353.0,
2020-10-25,TI,,,256.0,5840.0,,4.0,3.0,6.0,958.0,2.0,356.0,353.0,
2020-10-26,TI,,,147.0,5987.0,,6.0,3.0,1.0,959.0,0.0,356.0,353.0,
2020-10-27,TI,,,235.0,6222.0,,6.0,3.0,6.0,965.0,0.0,356.0,353.0,
2020-10-28,TI,,,308.0,6530.0,,8.0,4.0,7.0,972.0,0.0,356.0,353.0,
2020-10-29,TI,,,380.0,6910.0,,7.0,5.0,7.0,979.0,5.0,361.0,353.0,
2020-10-30,TI,,,346.0,7256.0,,11.0,5.0,4.0,983.0,2.0,363.0,353.0,
2020-10-31,TI,,,404.0,7660.0,,11.0,7.0,7.0,990.0,1.0,364.0,353.0,
2020-11-01,TI,,,232.0,7892.0,,11.0,8.0,12.0,1002.0,3.0,367.0,353.0,
2020-11-02,TI,,,333.0,8225.0,,13.0,10.0,10.0,1012.0,2.0,369.0,353.0,
2020-11-03,TI,,,255.0,8480.0,,14.0,13.0,14.0,1026.0,3.0,372.0,1379.0,
2020-11-04,TI,,,378.0,8858.0,,16.0,12.0,14.0,1040.0,5.0,377.0,,
2020-11-05,TI,,,452.0,9310.0,,18.0,15.0,9.0,1049.0,4.0,381.0,1885.0,
2020-11-06,TI,,,372.0,9682.0,,21.0,16.0,13.0,1062.0,7.0,388.0,,
2020-11-07,TI,,,370.0,10052.0,,21.0,20.0,12.0,1074.0,3.0,391.0,,
2020-11-08,TI,,,186.0,10238.0,,22.0,19.0,8.0,1082.0,6.0,397.0,,
2020-11-09,TI,,,151.0,10389.0,,23.0,18.0,6.0,1088.0,4.0,401.0,,
2020-11-10,TI,,,323.0,10712.0,,25.0,18.0,20.0,1108.0,6.0,407.0,1405.0,
2020-11-11,TI,,,482.0,11194.0,,27.0,20.0,18.0,1126.0,6.0,413.0,,
2020-11-12,TI,,,336.0,11530.0,,28.0,22.0,16.0,1142.0,3.0,416.0,1668.0,
2020-11-13,TI,,,346.0,11876.0,,33.0,25.0,24.0,1166.0,5.0,421.0,,
2020-11-14,TI,,,345.0,12221.0,,31.0,24.0,25.0,1191.0,7.0,428.0,,
2020-11-15,TI,,,259.0,12480.0,,33.0,20.0,11.0,1202.0,3.0,431.0,,
2020-11-16,TI,,,130.0,12610.0,,32.0,21.0,8.0,1210.0,8.0,439.0,,
2020-11-17,TI,,,216.0,12826.0,,31.0,21.0,18.0,1228.0,9.0,448.0,1963.0,
2020-11-18,TI,,,293.0,13119.0,,36.0,27.0,30.0,1258.0,4.0,452.0,,
2020-11-19,TI,,,255.0,13374.0,,36.0,23.0,33.0,1291.0,15.0,467.0,1706.0,
2020-11-20,TI,,,249.0,13623.0,,34.0,22.0,16.0,1307.0,11.0,478.0,,
2020-11-21,TI,,,279.0,13902.0,,38.0,22.0,30.0,1337.0,5.0,483.0,,
2020-11-22,TI,,,227.0,14129.0,,35.0,20.0,20.0,1357.0,8.0,491.0,,
2020-11-23,TI,,,140.0,14269.0,,35.0,23.0,11.0,1368.0,5.0,496.0,,
2020-11-24,TI,,,196.0,14465.0,,38.0,23.0,45.0,1413.0,7.0,503.0,1631.0,
2020-11-25,TI,,,253.0,14718.0,,40.0,28.0,29.0,1442.0,10.0,513.0,,
2020-11-26,TI,,,214.0,14932.0,,42.0,27.0,22.0,1464.0,5.0,518.0,1589.0,
2020-11-27,TI,,,279.0,15211.0,,39.0,26.0,25.0,1489.0,5.0,523.0,,
2020-11-28,TI,,,246.0,15457.0,,39.0,26.0,33.0,1522.0,7.0,530.0,,
2020-11-29,TI,,,210.0,15667.0,,43.0,27.0,21.0,1543.0,8.0,538.0,,
2020-11-30,TI,,,128.0,15795.0,,43.0,28.0,4.0,1547.0,4.0,542.0,,
2020-12-01,TI,,,166.0,15961.0,,42.0,28.0,29.0,1576.0,10.0,552.0,1592.0,
2020-12-02,TI,,,261.0,16222.0,,39.0,27.0,26.0,1602.0,8.0,560.0,,
2020-12-03,TI,,,270.0,16492.0,,36.0,24.0,24.0,1626.0,8.0,568.0,1787.0,
2020-12-04,TI,,,323.0,16815.0,,36.0,23.0,17.0,1643.0,9.0,577.0,,
2020-12-05,TI,,,219.0,17034.0,,39.0,23.0,15.0,1658.0,3.0,580.0,,
2020-12-06,TI,,,224.0,17258.0,,38.0,24.0,15.0,1673.0,9.0,589.0,,
2020-12-07,TI,,,116.0,17374.0,,36.0,32.0,11.0,1684.0,9.0,598.0,,
2020-12-08,TI,,,195.0,17569.0,,36.0,31.0,27.0,1711.0,4.0,602.0,,
2020-12-09,TI,,,272.0,17841.0,,40.0,35.0,21.0,1732.0,6.0,608.0,,
2020-12-10,TI,,,265.0,18106.0,,42.0,32.0,29.0,1761.0,7.0,615.0,1884.0,
2020-12-11,TI,,,326.0,18432.0,,43.0,34.0,28.0,1789.0,10.0,625.0,,
2020-12-12,TI,,,303.0,18735.0,,39.0,32.0,21.0,1810.0,15.0,640.0,,
2020-12-13,TI,,,265.0,19000.0,,41.0,32.0,12.0,1822.0,4.0,644.0,,
2020-12-14,TI,,,174.0,19174.0,,43.0,34.0,3.0,1825.0,8.0,652.0,,
2020-12-15,TI,,,213.0,19387.0,,42.0,35.0,26.0,1851.0,7.0,659.0,,
2020-12-16,TI,,,318.0,19705.0,,40.0,34.0,32.0,1883.0,14.0,673.0,,
2020-12-17,TI,,,258.0,19963.0,,38.0,33.0,22.0,1905.0,9.0,682.0,1870.0,
2020-12-18,TI,,,238.0,20201.0,,41.0,35.0,20.0,1925.0,6.0,688.0,1858.0,
2020-12-19,TI,,,310.0,20511.0,,42.0,37.0,26.0,1951.0,3.0,691.0,,
2020-12-20,TI,,,269.0,20780.0,,43.0,38.0,14.0,1965.0,3.0,694.0,,
2020-12-21,TI,,,122.0,20902.0,,41.0,37.0,4.0,1969.0,9.0,703.0,,
2020-12-22,TI,,,255.0,21157.0,,39.0,33.0,23.0,1992.0,7.0,710.0,1520.0,
2020-12-23,TI,,,281.0,21438.0,,38.0,33.0,26.0,2018.0,4.0,714.0,,
2020-12-24,TI,,,296.0,21734.0,,41.0,35.0,37.0,2055.0,6.0,720.0,1620.0,
2020-12-25,TI,,,302.0,22036.0,,38.0,33.0,24.0,2079.0,8.0,728.0,,
2020-12-26,TI,,,148.0,22184.0,,39.0,35.0,11.0,2090.0,7.0,735.0,,
2020-12-27,TI,,,168.0,22352.0,,44.0,39.0,13.0,2103.0,7.0,742.0,,
2020-12-28,TI,,,161.0,22513.0,,44.0,35.0,9.0,2112.0,8.0,750.0,1385.0,
2020-12-29,TI,,,273.0,22786.0,,43.0,36.0,15.0,2127.0,9.0,759.0,,
2020-12-30,TI,,,310.0,23096.0,,43.0,34.0,25.0,2152.0,9.0,768.0,1391.0,
2020-12-31,TI,,,297.0,23393.0,,46.0,38.0,30.0,2182.0,6.0,774.0,,
2021-01-01,TI,,,312.0,23705.0,,47.0,42.0,33.0,2215.0,11.0,785.0,,
2021-01-02,TI,,,123.0,23828.0,,48.0,43.0,12.0,2227.0,6.0,791.0,,
2021-01-03,TI,,,161.0,23989.0,,46.0,41.0,17.0,2244.0,2.0,793.0,,
2021-01-04,TI,,,149.0,24138.0,,50.0,44.0,6.0,2250.0,7.0,800.0,,
2021-01-05,TI,,,232.0,24370.0,,50.0,44.0,23.0,2273.0,6.0,806.0,1460.0,
2021-01-06,TI,,,316.0,24686.0,,47.0,45.0,35.0,2308.0,10.0,816.0,,
2021-01-07,TI,,,157.0,24843.0,,51.0,47.0,17.0,2325.0,9.0,825.0,1435.0,
2021-01-08,TI,,,177.0,25020.0,,53.0,48.0,33.0,2358.0,6.0,831.0,1403.0,
2021-01-09,TI,,,168.0,25188.0,,48.0,47.0,29.0,2387.0,5.0,836.0,,
2021-01-10,TI,,,129.0,25317.0,,52.0,46.0,15.0,2402.0,6.0,842.0,,
2021-01-11,TI,,,61.0,25378.0,,51.0,44.0,9.0,2411.0,8.0,850.0,1223.0,
2021-01-12,TI,,,126.0,25504.0,,55.0,49.0,27.0,2438.0,6.0,856.0,,
2021-01-13,TI,,,154.0,25658.0,,52.0,46.0,24.0,2462.0,4.0,860.0,,
2021-01-14,TI,,,83.0,25741.0,,49.0,43.0,23.0,2485.0,3.0,863.0,994.0,
2021-01-15,TI,,,108.0,25849.0,,40.0,35.0,20.0,2505.0,10.0,873.0,891.0,
2021-01-16,TI,,,113.0,25962.0,,37.0,32.0,26.0,2531.0,5.0,878.0,,
2021-01-17,TI,,,83.0,26045.0,,37.0,32.0,10.0,2541.0,4.0,882.0,,
2021-01-18,TI,,,24.0,26069.0,,37.0,32.0,2.0,2543.0,6.0,888.0,,
2021-01-19,TI,,,86.0,26155.0,,35.0,30.0,23.0,2566.0,7.0,895.0,601.0,
2021-01-20,TI,,,114.0,26269.0,,32.0,26.0,27.0,2593.0,4.0,899.0,,
2021-01-21,TI,,,78.0,26347.0,,33.0,26.0,17.0,2610.0,4.0,903.0,564.0,
2021-01-22,TI,,,74.0,26421.0,,28.0,25.0,16.0,2626.0,4.0,907.0,551.0,
2021-01-23,TI,,,52.0,26473.0,,30.0,19.0,18.0,2644.0,3.0,910.0,,
2021-01-24,TI,,,41.0,26514.0,,32.0,22.0,2.0,2646.0,4.0,914.0,,
2021-01-25,TI,,,12.0,26526.0,,31.0,23.0,2.0,2648.0,1.0,915.0,,
2021-01-26,TI,,,58.0,26584.0,,30.0,23.0,14.0,2662.0,6.0,921.0,444.0,
2021-01-27,TI,,,44.0,26628.0,,27.0,21.0,20.0,2682.0,3.0,924.0,,
2021-01-28,TI,,,48.0,26676.0,,24.0,20.0,17.0,2699.0,4.0,928.0,396.0,
2021-01-29,TI,,,41.0,26717.0,,24.0,20.0,9.0,2708.0,5.0,933.0,370.0,
2021-01-30,TI,,,46.0,26763.0,,25.0,18.0,15.0,2723.0,1.0,934.0,,
2021-01-31,TI,,,32.0,26795.0,,24.0,16.0,7.0,2730.0,2.0,936.0,,
2021-02-01,TI,,,23.0,26818.0,,21.0,15.0,8.0,2738.0,0.0,936.0,,
2021-02-02,TI,,,41.0,26859.0,,19.0,15.0,14.0,2752.0,2.0,938.0,270.0,
2021-02-03,TI,,,57.0,26916.0,,20.0,13.0,21.0,2773.0,1.0,939.0,,
2021-02-04,TI,,,47.0,26963.0,,23.0,14.0,13.0,2786.0,1.0,940.0,310.0,
2021-02-05,TI,,,75.0,27038.0,,20.0,14.0,12.0,2798.0,2.0,942.0,323.0,
2021-02-06,TI,,,39.0,27077.0,,19.0,16.0,16.0,2814.0,2.0,944.0,,
2021-02-07,TI,,,37.0,27114.0,,18.0,14.0,7.0,2821.0,3.0,947.0,,
2021-02-08,TI,,,22.0,27136.0,,17.0,15.0,3.0,2824.0,0.0,947.0,,
2020-03-12,UR,,,,2.0,,,,,,,,,
2020-03-18,UR,,85.0,3.0,5.0,,,,,,,,,
2020-03-19,UR,,,2.0,7.0,,,,,,,,,
2020-03-20,UR,,,0.0,7.0,,,,,,,,,
2020-03-21,UR,,,5.0,12.0,,,,,,,,,
2020-03-23,UR,,,10.0,22.0,,,,,,,,,
2020-03-24,UR,,,3.0,25.0,,,,,,,,,
2020-03-26,UR,,,13.0,38.0,,,,,,,,,
2020-03-27,UR,,,2.0,40.0,,,,,,,,,
2020-03-28,UR,,,8.0,48.0,,,,,,,,,
2020-03-29,UR,,,2.0,50.0,,,,,,,,,
2020-03-30,UR,,,3.0,53.0,,,,,,,,,
2020-03-31,UR,,,4.0,57.0,,,,,,,,,
2020-04-01,UR,,,2.0,59.0,,,,,,,1.0,,
2020-04-02,UR,,,1.0,60.0,,,,,,0.0,1.0,,
2020-04-03,UR,,,2.0,62.0,,,,,,0.0,1.0,,
2020-04-04,UR,,,4.0,66.0,,,,,,0.0,1.0,,
2020-04-05,UR,,,1.0,67.0,,,,,,1.0,2.0,,
2020-04-06,UR,,,0.0,67.0,,,,,,0.0,2.0,,
2020-04-07,UR,,,1.0,68.0,,,,,,0.0,2.0,,
2020-04-08,UR,,,4.0,72.0,,,,,,2.0,4.0,,
2020-04-09,UR,,,0.0,72.0,,,,,,0.0,4.0,,
2020-04-10,UR,,,2.0,74.0,,,,,,0.0,4.0,,
2020-04-11,UR,,,1.0,75.0,,,,,,0.0,4.0,,
2020-04-12,UR,,,2.0,77.0,,,,,,0.0,4.0,,
2020-04-13,UR,,,1.0,78.0,,,,,,0.0,4.0,,
2020-04-14,UR,,,0.0,78.0,,,,,,0.0,4.0,,
2020-04-15,UR,,,0.0,78.0,,,,,,0.0,4.0,,
2020-04-16,UR,,,0.0,78.0,,,,,,1.0,5.0,,
2020-04-17,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-18,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-19,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-20,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-21,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-22,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-23,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-24,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-25,UR,,,0.0,78.0,,,,,,0.0,5.0,,
2020-04-26,UR,,,2.0,80.0,,,,,,0.0,5.0,,
2020-04-27,UR,,,3.0,83.0,,,,,,0.0,5.0,,
2020-04-28,UR,,,2.0,85.0,,,,,,0.0,5.0,,
2020-04-29,UR,,,0.0,85.0,,,,,,0.0,5.0,,
2020-04-30,UR,,,1.0,86.0,,,,,,0.0,5.0,,
2020-05-01,UR,,,1.0,87.0,,,,,,1.0,6.0,,
2020-05-02,UR,,,2.0,89.0,,,,,,0.0,6.0,,
2020-05-03,UR,,,1.0,90.0,,,,,,0.0,6.0,,
2020-05-04,UR,,,1.0,91.0,,,,,,0.0,6.0,,
2020-05-05,UR,,,0.0,91.0,,,,,,1.0,7.0,,
2020-05-06,UR,,,0.0,91.0,,,,,,0.0,7.0,,
2020-05-07,UR,,,1.0,92.0,,,,,,0.0,7.0,,
2020-05-08,UR,,,0.0,92.0,,,,,,0.0,7.0,,
2020-05-09,UR,,,0.0,92.0,,,,,,0.0,7.0,,
2020-05-10,UR,,,0.0,92.0,,,,,,0.0,7.0,,
2020-05-11,UR,,,0.0,92.0,,,,,,0.0,7.0,,
2020-05-12,UR,,,0.0,92.0,,,,,,0.0,7.0,,
2020-05-13,UR,,,0.0,92.0,,,,,,0.0,7.0,,
2020-05-14,UR,,,0.0,92.0,,,,,,0.0,7.0,,
2020-05-16,UR,,,1.0,93.0,,,,,,0.0,7.0,,
2020-05-17,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-18,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-19,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-20,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-21,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-22,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-23,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-24,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-25,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-26,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-27,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-28,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-29,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-30,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-05-31,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-06-01,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-06-02,UR,,,0.0,93.0,,,,,,0.0,7.0,,
2020-06-26,UR,,,1.0,94.0,,,,,,0.0,7.0,,
2020-06-29,UR,,,1.0,95.0,,,,,,0.0,7.0,,
2020-06-30,UR,,,2.0,97.0,,,,,,0.0,7.0,,
2020-07-01,UR,,,6.0,103.0,,,,,,0.0,7.0,,
2020-07-02,UR,,,1.0,104.0,,,,,,0.0,7.0,,
2020-07-05,UR,,,1.0,105.0,,,,,,0.0,7.0,,
2020-07-07,UR,,,2.0,107.0,,,,,,0.0,7.0,,
2020-07-09,UR,,,2.0,109.0,,,,,,0.0,7.0,,
2020-07-13,UR,,,0.0,109.0,,,,,,0.0,7.0,,
2020-07-15,UR,,,2.0,111.0,,,,,,0.0,7.0,,
2020-07-16,UR,,,0.0,111.0,,,,,,0.0,7.0,,
2020-07-20,UR,,,1.0,112.0,,,,,,0.0,7.0,,
2020-07-22,UR,,,,,,,,,,0.0,7.0,,
2020-07-23,UR,,,,115.0,,,,,,0.0,7.0,,
2020-07-24,UR,,,0.0,115.0,,,,,,0.0,7.0,,
2020-07-28,UR,,,0.0,115.0,,,,,,0.0,7.0,,
2020-07-29,UR,,,1.0,116.0,,,,,,0.0,7.0,,
2020-07-30,UR,,,0.0,116.0,,,,,,0.0,7.0,,
2020-07-31,UR,,,0.0,116.0,,,,,,0.0,7.0,,
2020-08-03,UR,,,1.0,117.0,,,,,,0.0,7.0,,
2020-08-04,UR,,,0.0,117.0,,,,,,0.0,7.0,,
2020-08-05,UR,,,0.0,117.0,,,,,,0.0,7.0,,
2020-08-06,UR,,,0.0,117.0,,,,,,0.0,7.0,,
2020-08-07,UR,,,0.0,117.0,,,,,,0.0,7.0,,
2020-08-10,UR,,,0.0,117.0,,,,,,0.0,7.0,,
2020-08-11,UR,,,2.0,119.0,,,,,,0.0,7.0,,
2020-08-12,UR,,,1.0,120.0,,,,,,0.0,7.0,,
2020-08-13,UR,,,1.0,121.0,,,,,,0.0,7.0,,
2020-08-14,UR,,,2.0,123.0,,,,,,0.0,7.0,,
2020-08-17,UR,,,3.0,126.0,,,,,,0.0,7.0,,
2020-08-18,UR,,,1.0,127.0,,,,,,0.0,7.0,,
2020-08-19,UR,,,2.0,129.0,,,,,,0.0,7.0,,
2020-08-20,UR,,,0.0,129.0,,,,,,0.0,7.0,,
2020-08-21,UR,,,0.0,129.0,,,,,,0.0,7.0,,
2020-08-24,UR,,,3.0,132.0,,,,,,0.0,7.0,,
2020-08-25,UR,,,2.0,134.0,,,,,,0.0,7.0,,
